Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
M,1.4375,1.1125,0.375,27.499015,12.303683,5.8683465,7.2291225,17
F,1.225,0.9375,0.3875,14.81261375,5.54232725,2.67902775,4.12485225,13
F,1.275,1.0125,0.375,21.21960075,7.484268,3.798833,8.0796075,13
F,1.5625,1.2,0.4,37.9032815,17.4349425,8.85921875,10.04989775,10
M,1.2625,0.975,0.325,14.628342,6.19436575,3.38776525,4.3941725,9
M,1.45,1.1,0.375,24.8058125,9.62465525,4.932813,7.654365,8
M,1.5875,1.2,0.4375,30.4190135,13.93377925,6.64795775,8.9300925,9
I,1.1875,0.9,0.3,15.87572,8.03708325,2.9199985,3.8271825,8
F,1.35,1.05,0.3875,31.18445,14.911837,5.40057975,10.0640725,10
I,1.0375,0.8125,0.25,10.02154825,4.4508715,2.11203775,2.83495,8
M,1.4,1.125,0.3625,26.251637,10.0640725,5.783298,7.2291225,10
I,1.3125,1.0125,0.3125,21.64484325,9.7805775,4.03980375,6.0951425,11
F,1.4,1.125,0.2875,28.44872325,11.509897,7.2291225,8.0796075,14
I,1.15,0.925,0.3125,14.5999925,7.07320025,2.4664065,4.5075705,9
I,1.175,0.9375,0.2625,13.664459,5.4147545,2.5798045,4.3941725,7
M,1.5375,1.175,0.4125,30.730858,11.90679,6.59125875,9.19941275,14
I,0.9625,0.7,0.2625,6.180191,2.65067825,1.63009625,2.1262125,7
M,1.725,1.375,0.5125,52.29065275,20.695135,11.9918385,18.8524175,19
F,1.55,1.1625,0.4375,31.6096925,11.38232425,6.98815175,11.056305,14
I,0.6375,0.475,0.125,1.82854275,0.7087375,0.396893,0.4819415,7
M,1.6875,1.3125,0.4375,47.003471,21.829115,10.4042665,12.31785775,15
I,1.1,0.9,0.275,14.35902175,6.73300625,2.8066005,3.96893,7
M,1.15,0.8875,0.3125,13.84873075,5.34388075,3.24601775,4.3941725,8
F,1.7,1.3125,0.4875,50.39123625,23.0481435,10.70193625,12.3320325,11
F,1.475,1.1375,0.3625,25.51455,11.0846545,7.3992195,7.087375,8
M,1.3625,1.0125,0.375,22.92057075,9.8372765,4.57844425,6.9456275,8
I,1.45,1.1625,0.35,26.26581175,9.6104805,5.896696,8.3631025,13
F,1.5375,1.175,0.4125,33.12639075,10.6877615,7.9095105,10.07824725,11
F,1.3125,1.0875,0.375,24.9192105,11.4815475,5.00368675,7.37087,13
M,1.3625,1.0875,0.375,26.26581175,10.375917,5.499803,8.15048125,14
F,1.5625,1.25,0.4125,33.874932,17.08057375,7.01650125,8.788345,11
F,1.5125,1.25,0.425,32.034935,12.48795475,7.5693165,9.4970825,11
F,1.8125,1.375,0.525,63.389482,31.978236,13.39513875,14.74174,11
I,1.1,0.8625,0.275,13.05494475,6.066793,2.48058125,3.6570855,7
F,1.25,0.975,0.325,20.638436,8.94426725,3.86970675,5.273007,11
M,1.3375,1.05,0.3875,22.80717275,10.47514025,5.0745605,6.80388,9
M,1.0875,0.85,0.2625,12.0485375,5.6699,2.33883375,3.118445,10
F,1.6875,1.3125,0.5375,48.7327905,19.27766,8.4765005,13.324265,16
M,1.475,1.2,0.4125,31.0994015,11.94931425,7.484268,9.4970825,16
I,0.8375,0.625,0.225,6.1518415,2.70737725,1.14815475,1.8994165,7
M,1.5375,1.225,0.425,32.4601775,13.53688625,7.27164675,9.2135875,12
F,1.125,0.925,0.3125,15.762322,6.90310325,3.89805625,5.5281525,12
F,1.225,0.9375,0.3,16.23008875,7.24329725,3.75630875,4.139027,8
I,1.325,1.05,0.3375,19.1359125,7.257472,4.422522,5.17378375,9
I,1.25,0.875,0.3375,14.004653,6.25106475,2.67902775,3.98310475,9
I,0.275,0.225,0.075,0.226796,0.07087375,0.056699,0.056699,3
M,1.5,1.15,0.4,31.62386725,14.4298955,6.25106475,8.9300925,12
I,0.9375,0.7,0.2,6.577084,2.67902775,1.077281,1.23320325,6
F,1.4625,1.125,0.375,26.20911275,10.50348975,6.44951125,8.0796075,21
M,1.3875,1.1,0.375,25.84056925,11.75086775,4.89028875,8.3631025,10
I,0.4,0.275,0.0625,0.510291,0.1417475,0.09922325,0.1417475,4
M,1.525,1.25,0.4125,31.34037225,13.99047825,6.7188315,8.3631025,10
M,1.4875,1.175,0.425,33.29648775,15.4504775,7.41339425,8.0796075,10
I,0.5875,0.375,0.1,1.360776,0.72291225,0.510291,0.4252425,5
M,1.25,1.0,0.3625,21.659018,8.34892775,5.10291,6.0951425,9
F,1.6625,1.325,0.4375,42.51007525,18.21455375,9.96484925,12.6155275,17
F,1.55,1.2875,0.4125,36.69842775,14.0897015,7.38504475,8.788345,11
M,1.6,1.225,0.45,34.40211825,15.5071765,7.257472,8.68912175,9
F,1.375,1.05,0.375,26.2799865,10.33339275,5.93922025,8.0229085,15
M,1.175,0.925,0.25,13.33843975,4.63514325,2.5231055,4.3941725,9
F,1.325,0.95,0.325,19.5328055,8.97261675,3.72795925,5.54232725,9
F,1.125,0.875,0.3375,15.06775925,7.98038425,3.6003865,3.8838815,10
I,1.1,0.9125,0.3125,13.39513875,5.8683465,2.87747425,4.6776675,8
I,1.1,0.8125,0.3125,12.757275,5.4147545,2.45223175,3.8838815,7
F,1.375,1.075,0.4125,22.963095,8.9867915,3.8838815,6.23689,15
F,1.625,1.2875,0.425,45.3592,20.68096025,9.99319875,14.17475,11
F,1.5625,1.2125,0.4125,34.74231225,14.38737125,8.391452,10.20582,11
M,1.5625,1.25,0.4125,34.79901125,15.03940975,7.314171,9.4970825,10
M,1.625,1.3125,0.5,44.9906565,19.66037825,10.716111,12.40290625,11
I,1.25,0.9375,0.3,14.92601175,5.71242425,3.01922175,4.819415,9
M,1.625,1.3125,0.475,47.18774275,23.5584345,10.4042665,12.757275,11
F,1.3,1.0,0.3125,17.293195,7.711064,4.4508715,5.5281525,9
M,1.5375,1.175,0.3875,29.15746075,12.57300325,8.00873375,8.0796075,11
F,1.25,0.975,0.3375,15.87572,7.7961125,3.01922175,4.252425,8
M,1.6375,1.2875,0.4625,48.931237,15.03940975,9.1001895,18.427175,21
I,0.625,0.4,0.1375,2.96252275,1.3891255,0.6520385,0.5953395,5
F,1.4,1.075,0.3625,23.43086175,11.623295,4.89028875,6.3786375,9
I,1.225,0.95,0.35,15.37960375,5.613201,3.6003865,4.9611625,10
F,1.2875,1.05,0.3,21.41804725,11.3398,4.422522,5.8116475,8
F,1.5125,1.2125,0.3625,29.69610125,13.1825175,5.1879585,7.37087,12
I,1.375,1.0625,0.3625,23.81358,10.0073735,4.63514325,6.80388,8
F,1.6,1.275,0.45,41.23434775,17.0097,10.95708175,10.8578585,12
I,0.7,0.5125,0.2,3.07592075,1.63009625,0.623689,0.850485,4
I,1.175,0.9,0.3125,15.2236815,7.257472,3.50116325,4.1106775,8
M,1.5625,1.225,0.4375,33.8776525,13.05494475,7.27164675,10.0640725,13
F,1.175,0.8875,0.325,14.55746825,5.953395,3.81300775,5.2446575,12
M,1.575,1.2375,0.4125,34.8415355,15.422128,8.221355,9.4970825,10
I,1.025,0.825,0.2875,12.48795475,5.386405,2.65067825,3.04757125,8
F,1.45,1.125,0.425,30.94347925,11.15552825,5.5281525,8.221355,10
I,0.9375,0.7125,0.25,6.30776375,2.6932025,1.31825175,2.1262125,7
F,1.4875,1.0875,0.3625,26.46425825,11.38232425,7.6260155,7.2291225,10
M,1.3,1.0,0.35,17.7184375,7.711064,4.195726,5.386405,9
F,0.9,0.675,0.2375,6.2085405,2.53728025,1.587572,1.984465,10
M,1.4125,1.1375,0.425,25.51455,10.47514025,5.74077375,7.5126175,10
I,1.0375,0.8125,0.25,9.25611175,4.77689075,2.11203775,2.83495,7
M,1.55,1.2625,0.4125,38.90968875,17.81766075,7.7961125,10.44679075,10
M,1.3125,1.0375,0.4,23.09066775,7.1157245,5.273007,9.39785925,10
M,1.625,1.3,0.4875,36.3157095,16.96717575,6.973977,10.84368375,11
M,1.3875,1.125,0.3625,26.12406425,11.4815475,6.76135575,6.6621325,9
I,0.85,0.625,0.1875,5.0745605,2.67902775,1.48834875,1.5592225,8
F,1.375,1.0875,0.375,26.308336,9.00096625,5.17378375,7.0590255,11
M,1.45,1.1625,0.3625,27.1871705,11.63746975,5.85417175,7.5126175,10
M,1.6,1.1875,0.4125,37.0322145,18.01610725,9.31281075,7.93786,10
M,1.1,0.8625,0.325,13.437663,5.82582225,2.5231055,3.40194,7
F,1.55,1.175,0.375,28.44872325,14.2597985,5.96756975,7.12989925,9
M,1.4,1.1875,0.3375,27.93843225,12.3887315,5.51397775,8.15048125,15
F,1.575,1.1875,0.4375,36.81182575,14.55746825,9.7238785,9.07184,11
M,1.525,1.15,0.3625,28.73221825,15.1669825,6.2652395,7.5126175,10
I,0.875,0.7,0.225,6.27941425,2.891649,0.92135875,1.814368,6
M,1.5625,1.2125,0.3875,29.72445075,12.31785775,6.010094,11.90679,16
F,1.5625,1.25,0.45,38.22930075,14.89766225,7.144074,11.12717875,12
M,1.375,1.1,0.4375,24.9192105,10.432616,5.57067675,7.654365,10
M,1.425,1.125,0.4,27.08794725,11.77921725,5.40057975,8.3631025,10
I,0.975,0.75,0.2125,7.98038425,3.04757125,1.4458245,1.984465,6
F,1.7,1.375,0.5,51.199197,23.91280325,11.15552825,13.60776,12
I,1.2,0.8875,0.325,16.0741665,7.47009325,3.742134,4.762716,9
F,1.5625,1.2,0.4125,31.59551775,13.99047825,7.540967,8.788345,13
F,1.325,1.025,0.3125,18.653971,7.3425205,4.72019175,5.556502,9
F,1.6125,1.3,0.425,36.47163175,12.3320325,8.3064035,11.12717875,19
F,1.5,1.1875,0.45,31.62386725,14.4298955,6.7755305,8.68912175,9
I,1.0625,0.7875,0.275,10.41844125,4.195726,2.4097075,2.891649,7
M,1.5,1.1875,0.4,32.998818,14.30232275,7.47009325,9.4970825,11
I,0.9,0.675,0.2125,5.0745605,2.2963095,0.89300925,1.360776,7
F,1.45,1.125,0.3625,23.20406575,10.87203325,4.86193925,6.9456275,9
F,1.8125,1.3125,0.4,40.9650275,17.8885345,9.11436425,12.3320325,13
I,0.825,0.625,0.225,5.59902625,2.438057,1.190679,1.70097,6
M,1.55,1.2,0.4125,36.04638925,17.59086475,8.901743,9.4970825,10
M,1.625,1.2625,0.475,39.859397,17.0097,8.0229085,10.0640725,16
M,1.6625,1.3125,0.4375,50.008518,24.11124975,10.24834425,13.324265,11
I,0.5125,0.375,0.1375,1.45999925,0.5386405,0.29766975,0.3685435,5
F,1.45,1.15,0.3625,25.64212275,13.154168,5.42892925,6.23689,8
F,1.4125,1.0875,0.4875,28.2644515,11.623295,5.62737575,9.4970825,16
I,0.9375,0.725,0.2125,7.144074,3.30271675,1.4458245,1.644271,7
I,0.9625,0.7,0.2125,6.16601625,2.7499015,1.077281,1.8994165,6
F,1.525,1.225,0.375,32.16250775,13.9763035,7.35669525,9.63883,9
I,0.475,0.325,0.1,0.75126175,0.41106775,0.226796,0.26932025,5
I,1.0375,0.75,0.2875,8.561549,2.778251,1.587572,2.4097075,6
I,0.5625,0.375,0.15,1.1623295,0.5953395,0.35436875,0.4252425,4
M,1.55,1.2,0.4125,35.50774875,15.15280775,8.2497045,9.7805775,10
I,0.7875,0.575,0.2375,4.082328,1.6726205,0.850485,1.247378,7
I,0.95,0.75,0.25,8.51902475,3.52951275,1.97029025,2.26796,7
F,1.475,1.175,0.4125,28.67551925,12.530479,6.42116175,8.50485,12
F,1.475,1.1625,0.3375,29.32755775,10.77281,6.5487345,10.20582,10
M,1.4375,1.15,0.4625,27.0170735,13.93377925,5.74077375,7.654365,10
F,1.25,0.95,0.325,17.236496,8.0229085,4.4508715,4.762716,9
M,1.6125,1.2,0.3875,35.81959325,16.612807,8.391452,8.9300925,10
I,0.7625,0.5125,0.175,3.24601775,1.020582,0.69456275,0.9922325,6
F,1.475,1.1625,0.3625,24.28134675,11.736693,6.25106475,6.80388,12
I,0.8875,0.7,0.2125,5.613201,2.28213475,1.28990225,1.644271,8
M,1.4375,1.125,0.375,24.664065,12.757275,4.5075705,6.3786375,9
F,1.425,1.125,0.4125,30.900955,13.5794105,5.9250455,8.0796075,9
F,1.4,1.125,0.375,26.09571475,12.246984,5.726599,7.37087,9
F,1.825,1.425,0.45,53.4388075,25.51455,11.01378075,13.60776,13
M,1.2125,0.975,0.325,17.7184375,8.03708325,3.01922175,5.2446575,9
I,0.4,0.275,0.0625,0.66621325,0.35436875,0.18427175,0.1417475,4
M,1.625,1.2875,0.4375,38.612019,17.98775775,9.53960675,11.1980525,11
F,1.325,1.05,0.35,22.5378525,10.21999475,4.40834725,6.520385,10
M,1.5,1.1875,0.375,31.75144,16.0174675,6.98815175,7.654365,9
M,1.4125,1.1,0.4125,31.18445,14.38737125,7.04485075,7.37087,11
F,1.2625,0.975,0.4625,27.00289875,7.144074,4.0539785,9.2135875,15
M,1.6,1.275,0.4125,33.40988575,13.4660125,7.257472,9.7805775,12
I,1.125,0.85,0.3375,13.097469,6.2652395,2.76407625,3.3168915,7
F,1.3875,1.0875,0.4,27.895908,13.777857,5.556502,7.3425205,9
I,1.3125,1.0625,0.3375,22.75047375,9.87980075,5.08873525,6.23689,9
I,1.1125,0.8625,0.2625,9.93649975,4.57844425,1.77184375,3.35941575,9
I,1.3375,1.05,0.3125,23.85610425,8.1930055,4.195726,8.9300925,16
M,1.575,1.3125,0.3875,34.5013415,13.96212875,6.76135575,11.90679,13
I,1.2625,1.0125,0.35,18.80989325,7.75358825,4.3374735,5.953395,10
M,1.5125,1.25,0.475,35.13920525,12.813974,8.37727725,11.1980525,13
F,0.8625,0.675,0.225,5.5281525,2.211261,1.6726205,1.984465,7
M,1.55,1.2,0.4375,32.16250775,13.99047825,8.0229085,10.0640725,14
F,1.325,1.0375,0.375,19.20678625,6.690482,5.0745605,5.443104,10
M,1.4375,1.1625,0.375,33.46658475,17.61921425,6.56290925,8.1363065,9
F,1.7375,1.3375,0.4375,52.276478,21.04950375,11.12717875,12.8990225,11
M,1.375,1.0625,0.3625,24.0687255,9.87980075,5.00368675,7.4559185,13
F,1.4125,1.1,0.375,26.86115125,11.43902325,6.19436575,7.37087,10
F,1.4375,1.125,0.375,20.87940675,9.36950975,4.63514325,6.0951425,8
I,0.7875,0.575,0.2,3.515338,1.417475,0.963883,1.13398,7
I,1.375,1.0375,0.3625,23.51591025,7.030676,4.49339575,8.50485,18
I,1.1625,0.875,0.2875,13.437663,5.68407475,2.96252275,3.8271825,10
M,1.55,1.2375,0.4375,34.6147395,17.1514475,7.200773,10.0640725,12
F,1.35,1.05,0.4,19.83047525,6.350288,5.93922025,6.6621325,16
M,1.125,0.8875,0.3,14.3164975,5.93922025,3.86970675,3.96893,9
I,0.85,0.5875,0.2125,5.10291,2.05533875,1.37495075,1.5592225,6
F,1.375,1.0875,0.3375,27.4139665,12.133586,6.973977,7.824462,9
F,1.65,1.3125,0.4375,40.9083285,18.75319425,8.60407325,10.0073735,11
I,1.3125,1.0375,0.3,18.257078,8.12213175,4.706017,5.953395,8
M,1.5125,1.175,0.4125,24.1821235,11.4815475,5.556502,8.3631025,11
F,1.3375,1.0,0.325,20.241543,8.68912175,3.27436725,6.80388,10
F,1.5875,1.2125,0.375,34.529691,16.20173925,6.80388,9.7805775,11
F,1.6125,1.2125,0.4625,36.55668025,16.4710595,8.40562675,9.355335,11
M,1.4375,1.125,0.35,24.7491135,10.035723,4.8477645,6.6621325,10
I,1.6,1.25,0.4375,36.457457,13.19669225,8.34892775,13.04077,20
M,1.5625,1.2625,0.4125,38.90968875,17.81766075,7.7961125,10.44679075,12
M,1.6125,1.275,0.4375,36.457457,16.00329275,8.164656,10.942907,10
I,1.3375,1.125,0.3875,22.89222125,10.36174225,4.195726,7.35669525,9
I,1.075,0.8375,0.2875,10.149121,4.706017,2.36718325,2.9766975,7
M,1.5625,1.225,0.4125,31.96406125,13.96212875,7.427569,9.4970825,10
M,1.55,1.25,0.475,32.89959475,13.9763035,6.4920355,10.3475675,14
F,1.6125,1.3125,0.4375,44.04094825,17.16562225,10.02154825,11.90679,14
I,0.85,0.6625,0.2125,5.1312595,2.1262125,1.077281,1.5592225,7
M,1.475,1.1125,0.3625,27.91008275,12.82814875,5.93922025,6.747181,9
I,1.025,0.75,0.25,8.674947,3.78465825,1.6159215,2.4097075,7
M,1.675,1.375,0.425,35.3518265,15.5071765,6.95980225,11.3398,13
M,1.075,0.8125,0.2625,10.886208,4.74854125,2.70737725,3.5436875,7
M,1.5625,1.225,0.375,31.6096925,13.721158,6.3219385,8.77417025,11
I,1.0125,0.775,0.2375,8.9867915,3.912231,1.7293195,2.6932025,7
F,1.3125,1.0375,0.2875,21.829115,7.4559185,4.4508715,7.37087,12
F,1.375,1.1625,0.4125,24.30969625,7.654365,5.06038575,6.80388,11
I,1.2125,0.925,0.3125,14.9968855,6.02426875,2.9199985,4.252425,7
I,1.4875,1.075,0.3625,24.16794875,11.18387775,5.17378375,6.0951425,9
M,1.425,1.0875,0.375,24.720764,10.47514025,5.273007,6.6621325,12
F,1.55,1.2,0.3875,34.529691,15.5638755,6.633783,9.00096625,11
F,1.5375,1.175,0.375,30.900955,14.84096325,7.0023265,7.29999625,10
I,1.1375,0.9125,0.275,14.571643,7.1724235,2.96252275,3.96893,8
F,1.65,1.325,0.5375,42.82191975,15.87572,8.68912175,14.5999925,14
M,1.1875,0.8875,0.3125,13.1825175,5.91087075,2.8632995,3.685435,10
I,1.1625,0.8875,0.275,16.76872925,8.32057825,2.721552,3.96893,7
M,1.45,1.125,0.3,27.1304715,13.60776,5.71242425,7.7961125,8
M,1.3,1.025,0.3,19.17843675,8.561549,4.46504625,6.6621325,10
M,1.575,1.2625,0.4125,35.19590425,13.7495075,7.86698625,8.9300925,15
M,1.25,1.0125,0.325,23.5584345,10.21999475,4.01145425,5.5281525,9
I,1.05,0.8125,0.25,10.9145575,4.6776675,1.8994165,2.83495,7
M,1.1125,0.8375,0.25,11.3398,4.9611625,2.87747425,3.8271825,8
M,1.275,0.9625,0.35,16.6978555,8.29222875,3.61456125,5.00368675,10
F,1.0125,0.7625,0.3125,8.958442,2.82077525,1.68679525,3.5436875,13
M,1.4875,1.2375,0.4625,26.988724,10.61688775,6.16601625,10.0640725,12
I,1.4,1.1,0.4125,25.684647,9.87980075,6.6054335,7.5126175,12
F,1.65,1.2375,0.475,43.1762885,19.6462035,9.6104805,11.623295,11
M,1.45,1.125,0.375,24.777463,10.149121,6.22271525,6.80388,9
I,0.9875,0.725,0.25,6.80388,2.76407625,1.2757275,2.1262125,7
F,1.0375,0.775,0.25,9.19941275,3.912231,1.927766,2.6932025,10
I,0.725,0.525,0.175,2.76407625,1.020582,0.5386405,0.850485,6
M,1.675,1.3125,0.5,49.32813,25.04678325,8.57572375,12.190285,9
F,1.6,1.2875,0.475,44.04094825,19.94387325,11.9918385,12.757275,11
M,1.5625,1.1875,0.4,32.31843,15.26620575,7.0023265,8.221355,9
I,0.8375,0.6375,0.1875,4.762716,1.91359125,0.963883,1.5592225,6
I,0.7875,0.5875,0.1625,5.00368675,2.08368825,0.86465975,1.417475,5
I,1.2,0.9,0.2875,12.4454305,5.31553125,2.99087225,3.69960975,9
F,1.5625,1.2375,0.4,31.808139,14.514944,7.41339425,10.20582,9
I,0.6375,0.4625,0.1625,2.608154,0.8788345,0.63786375,0.7087375,3
M,1.4625,1.1625,0.4375,24.30969625,11.38232425,4.80524025,7.7961125,10
M,1.75,1.325,0.4125,43.0628905,19.8163005,10.44679075,11.4815475,10
M,1.4125,1.1,0.4,28.64716975,10.149121,6.27941425,8.788345,15
I,0.9,0.675,0.2,5.556502,2.211261,1.0489315,1.65844575,6
I,1.2125,0.975,0.325,13.90542975,5.37223025,2.8066005,4.876114,6
I,0.9875,0.7625,0.225,9.31281075,3.38776525,2.08368825,2.778251,7
I,1.1,0.875,0.2625,11.850091,4.46504625,2.82077525,3.685435,9
I,0.825,0.65,0.2125,5.443104,2.7499015,0.850485,1.530873,6
F,1.5875,1.25,0.475,36.457457,16.4710595,7.4559185,11.056305,15
M,1.3625,1.075,0.3625,23.99785175,8.57572375,6.87475375,8.0796075,11
M,1.375,1.0375,0.375,22.69377475,8.63242275,4.32329875,7.37087,10
F,1.025,0.7875,0.25,7.49844275,3.515338,1.91359125,2.4097075,9
M,1.3125,1.0375,0.325,19.83047525,8.3064035,4.29494925,6.87475375,9
F,1.475,1.125,0.3875,28.91649,12.34620725,6.10931725,8.221355,10
M,1.675,1.275,0.4375,47.95317925,18.8524175,9.7805775,11.3398,11
F,1.0375,0.875,0.2625,13.324265,5.82582225,2.9199985,3.855532,13
I,0.9625,0.7,0.25,7.98038425,3.458639,1.48834875,2.551455,7
F,1.5,1.225,0.4375,40.7382315,12.65805175,7.200773,14.118051,15
F,1.525,1.2125,0.4,31.19862475,15.6772735,6.350288,8.9300925,10
F,1.5,1.1875,0.425,32.89959475,13.31009025,7.3992195,9.4970825,10
M,1.5125,1.175,0.4375,33.5941575,13.42348825,6.67630725,9.63883,9
I,1.0625,0.825,0.25,9.48290775,4.57844425,1.8427175,2.9766975,10
M,1.5,1.175,0.3625,28.7180435,14.288148,5.8683465,7.0590255,10
F,1.6875,1.3125,0.4875,47.18774275,20.0430965,10.2341695,12.927372,11
I,1.0375,0.7875,0.225,9.525432,3.69960975,1.6726205,2.6932025,7
M,1.525,1.1875,0.375,30.277266,11.07047975,6.406987,9.2135875,14
M,1.3125,1.0,0.4,22.97726975,8.334753,4.23825025,5.10291,10
M,1.5625,1.2,0.425,34.58639,16.93882625,6.56290925,9.2135875,11
I,1.075,0.85,0.25,10.92873225,5.443104,2.11203775,2.83495,7
